date,home_team,away_team,home_score,away_score,status,game_id
2025-09-13,Wheaton (MA),Husson,6,1,FINAL,6474124
2025-09-13,Wesleyan (CT),Hamilton,2,2,FINAL,6474255
2025-09-13,Lawrence,St. Norbert,0,5,FINAL,6474420
2025-09-13,Stevenson,St. Mary's (MD),1,2,FINAL,6474565
2025-09-13,Elms,Lasell,5,5,FINAL,6474711
2025-09-13,Brevard,Centre,1,1,FINAL,6474742
2025-09-13,Macalester,Neb. Wesleyan,2,0,FINAL,6474985
2025-09-13,Otterbein,Geneva,3,2,FINAL,6475211
2025-09-13,Hartwick,SUNY Geneseo,1,2,FINAL,6475679
2025-09-13,Simpson,Bethel (MN),0,1,FINAL,6476642
2025-09-13,RIT,Clarkson,0,1,FINAL,6476860
2025-09-13,Curry,Gordon,1,2,FINAL,6478120
2025-09-13,Amherst,Williams,0,0,FINAL,6473041
2025-09-13,Allegheny,Nazareth,2,1,FINAL,6473946
2025-09-13,Western New Eng.,U New England,5,0,FINAL,6476521
2025-09-13,Monmouth (IL),Buena Vista,3,0,FINAL,6478078
2025-09-13,Cornell College,Augustana (IL),5,2,FINAL,6478183
2025-09-13,Gettysburg,Southern Va.,4,0,FINAL,6474753
2025-09-13,Skidmore,Springfield,2,1,FINAL,6474904
2025-09-13,Piedmont,Methodist,3,1,FINAL,6475144
2025-09-13,SUNY Canton,St. Lawrence,0,2,FINAL,6475355
2025-09-13,Saint Joseph (CT),St. Joseph's (ME),4,2,FINAL,6476410
2025-09-13,Catholic,Wash. & Lee,1,1,FINAL,6476624
2025-09-13,Cairn,Lebanon Valley,1,3,FINAL,6476685
2025-09-13,Wentworth,Endicott,1,2,FINAL,6476838
2025-09-13,Muskingum,Hiram,4,1,FINAL,6476923
2025-09-13,Marywood,Ramapo,1,4,FINAL,6477392
2025-09-13,Wilson,Albright,0,0,FINAL,6477463
2025-09-13,Eureka,Concordia Chicago,3,0,FINAL,6477690
2025-09-13,McDaniel,Randolph,3,0,FINAL,6477842
2025-09-13,Albion,Franklin,7,0,FINAL,6478022
2025-09-13,Colorado Col.,Carroll (WI),2,0,FINAL,6478051
2025-09-13,Dickinson,Alvernia,5,1,FINAL,6478225
2025-09-13,La Roche,Bethany (WV),1,1,FINAL,6473814
2025-09-13,Mary Baldwin,Guilford,1,5,FINAL,6474371
2025-09-13,Albertus Magnus,Norwich,1,0,FINAL,6474592
2025-09-13,Lehman,Delaware Valley,3,2,FINAL,6475115
2025-09-13,Colby,Tufts,0,0,FINAL,6475677
2025-09-13,Maine Maritime,SUNY Cobleskill,1,1,FINAL,6475941
2025-09-13,Thomas (ME),SUNY Delhi,4,1,FINAL,6476998
2025-09-13,Ithaca,King's (PA),1,0,FINAL,6472813
2025-09-13,Rose-Hulman,Millikin,5,0,FINAL,6473424
2025-09-13,Alma,Bluffton,3,1,FINAL,6474202
2025-09-13,Penn St.-Berks,Pitt.-Greensburg,1,4,FINAL,6474315
2025-09-13,Elmira,St. John Fisher,3,3,FINAL,6474640
2025-09-13,Johns Hopkins,Rutgers-Newark,1,1,FINAL,6475284
2025-09-13,Chatham,Penn St.-Behrend,1,2,FINAL,6475759
2025-09-13,Susquehanna,Haverford,0,1,FINAL,6476086
2025-09-13,Vassar,SUNY Oneonta,3,1,FINAL,6476350
2025-09-13,Olivet,Anderson (IN),2,2,FINAL,6476562
2025-09-13,Salisbury,Messiah,4,0,FINAL,6477242
2025-09-13,Juniata,Swarthmore,1,1,FINAL,6477276
2025-09-13,Lancaster Bible,York (PA),0,2,FINAL,6477409
2025-09-13,Bridgewater (VA),William Peace,4,2,FINAL,6477820
2025-09-13,Loras,Bethany Lutheran,3,0,FINAL,6478004
2025-09-13,Rensselaer,Oswego St.,1,0,FINAL,6478186
2025-09-13,Scranton,Rowan,1,1,FINAL,6478237
2025-09-13,Anna Maria,Salem St.,4,4,FINAL,6476119
2025-09-13,Carnegie Mellon,John Carroll,3,0,FINAL,6478116
2025-09-13,Ill. Wesleyan,Kalamazoo,1,0,FINAL,6478167
2025-09-13,Knox,Dominican (IL),1,0,FINAL,6473339
2025-09-13,Hartford,Suffolk,0,2,FINAL,6473665
2025-09-13,Saint Mary's (MN),Coe,1,1,FINAL,6474475
2025-09-13,Neumann,Muhlenberg,2,2,FINAL,6474813
2025-09-13,Mt. St. Joseph,Spalding,2,4,FINAL,6475988
2025-09-13,LeTourneau,Maryville (TN),2,2,FINAL,6477080
2025-09-13,VTSU Castleton,WestConn,1,2,FINAL,6477140
2025-09-13,UC Santa Cruz,Caltech,1,0,FINAL,6478368
2025-09-13,Wartburg,MSOE,1,2,FINAL,6474347
2025-09-13,Marietta,Franciscan,1,2,FINAL,6474522
2025-09-13,Alfred,Keuka,2,0,FINAL,6472927
2025-09-13,Marymount (VA),East. Mennonite,2,3,FINAL,6477809
2025-09-13,Howard Payne,Centenary (LA),2,2,FINAL,6478541
2025-09-13,Baldwin Wallace,Waynesburg,0,1,FINAL,6473901
2025-09-13,Franklin & Marshall,Elizabethtown,1,0,FINAL,6474611
2025-09-13,Rochester (NY),Hobart,1,1,FINAL,6475151
2025-09-13,Berry,Emory,1,3,FINAL,6475779
2025-09-13,Pratt,Bard,0,2,FINAL,6475784
2025-09-13,Illinois Col.,Webster,2,0,FINAL,6477745
2025-09-13,SUNY Morrisville,Utica,0,2,FINAL,6476142
2025-09-13,Wheaton (IL),Dubuque,2,1,FINAL,6473069
2025-09-13,UChicago,Aurora,2,0,FINAL,6473255
2025-09-13,Wis.-Platteville,Edgewood,0,1,FINAL,6475392
2025-09-13,Wis.-Eau Claire,Elmhurst,3,0,FINAL,6477939
2025-09-13,Austin,Mary Hardin-Baylor,0,3,FINAL,6477045
2025-09-13,Redlands,Pomona-Pitzer,2,2,FINAL,6476918
2025-09-14,St. Olaf,Neb. Wesleyan,6,0,FINAL,6474986
2025-09-14,NYU,Misericordia,4,0,FINAL,6476392
2025-09-14,CWRU,Allegheny,5,0,FINAL,6473948
2025-09-14,Chris. Newport,Hampden-Sydney,3,1,FINAL,6474197
2025-09-14,Hamline,Grinnell,4,2,FINAL,6474915
2025-09-14,Manhattanville,Cortland,0,4,FINAL,6475463
2025-09-14,Va. Wesleyan,Rutgers-Camden,1,0,FINAL,6477086
2025-09-14,Oglethorpe,Babson,0,1,FINAL,6477450
2025-09-14,Centenary (NJ),Keystone,4,0,FINAL,6473127
2025-09-14,Tufts,Husson,6,0,FINAL,6474128
2025-09-14,Warren Wilson,Centre,0,3,FINAL,6477155
2025-09-14,Thomas (ME),SUNY Cobleskill,5,0,FINAL,6477001
2025-09-14,Southwestern (TX),Texas Lutheran,1,0,FINAL,6473395
2025-09-14,Wis.-Stout,Ripon,0,3,FINAL,6473558
2025-09-14,Loras,Kalamazoo,4,0,FINAL,6478005
2025-09-14,Hanover,Kenyon,0,1,FINAL,6473012
2025-09-14,Maine Maritime,SUNY Delhi,0,0,FINAL,6475942
2025-09-14,Yeshiva,Purchase,3,0,FINAL,6478339
2025-09-14,N.C. Wesleyan,Averett,2,1,FINAL,6473641
2025-09-14,MUW,LaGrange,1,6,FINAL,6476043
2025-09-14,Alma,Anderson (IN),2,3,FINAL,6477256
2025-09-14,Ozarks (AR),Lyon,2,2,FINAL,6478061
2025-09-14,Wis. Lutheran,Knox,1,2,FINAL,6473340
2025-09-14,North Central (IL),Illinois Tech,2,0,FINAL,6477964
2025-09-14,Stockton,Drew,1,3,FINAL,6496457
2025-09-14,Willamette,Linfield,2,1,FINAL,6476295
2025-09-14,Pacific (OR),George Fox,1,1,FINAL,6476800
2025-09-14,Trinity (TX),Concordia (TX),3,0,FINAL,6477528
2025-09-15,York (NY),Medgar Evers,1,1,FINAL,6476159
2025-09-15,New Jersey City,John Jay,3,0,FINAL,6476546
2025-09-15,Delaware Valley,Valley Forge,5,1,FINAL,6477189
2025-09-15,VTSU Castleton,SUNY Potsdam,1,0,FINAL,6475968
2025-09-15,UW-River Falls,Saint John's (MN),1,2,FINAL,6475819
2025-09-15,WestConn,Lehman,0,0,FINAL,6475117
2025-09-15,Clark (MA),Nichols,5,0,FINAL,6478295
2025-09-16,Greenville,Wheaton (IL),2,1,FINAL,6473183
2025-09-16,Eastern,Ursinus,0,0,FINAL,6476961
2025-09-16,Me.-Farmington,VTSU Lyndon,10,0,FINAL,6472983
2025-09-16,U New England,UMass Boston,0,5,FINAL,6473485
2025-09-16,MCLA,Russell Sage,0,2,FINAL,6473698
2025-09-16,Connecticut Col.,Salve Regina,1,0,FINAL,6474042
2025-09-16,Fitchburg St.,Emmanuel (MA),1,2,FINAL,6474048
2025-09-16,SUNY Canton,Norwich,1,1,FINAL,6474596
2025-09-16,Framingham St.,Elms,4,1,FINAL,6474712
2025-09-16,VTSU-Johnson,Plymouth St.,1,3,FINAL,6475855
2025-09-16,Hobart,SUNY Brockport,4,1,FINAL,6476061
2025-09-16,Earlham,Wittenberg,0,2,FINAL,6476736
2025-09-16,Gordon,Emerson,0,2,FINAL,6478215
2025-09-16,Nazareth,Fredonia,1,1,FINAL,6478425
2025-09-16,McDaniel,Goucher,2,1,FINAL,6478435
2025-09-16,Wheaton (MA),Bridgewater St.,4,1,FINAL,6495850
2025-09-16,Williams,Union (NY),2,0,FINAL,6473043
2025-09-16,SUNY Oneonta,Hartwick,6,1,FINAL,6475686
2025-09-16,Haverford,Rowan,2,0,FINAL,6477895
2025-09-16,Beloit,Wis.-Whitewater,0,2,FINAL,6472783
2025-09-16,WashU,North Park,2,1,FINAL,6472872
2025-09-16,Belhaven,Rhodes,1,1,FINAL,6477216
2025-09-16,Eureka,Maranatha Baptist,2,1,FINAL,6477691
2025-09-16,Pitt.-Bradford,Penn College,0,1,FINAL,6478468
2025-09-16,Keene St.,Endicott,2,1,FINAL,6473792
2025-09-16,Bowdoin,Bates,0,2,FINAL,6474398
2025-09-16,Sewanee,Covenant,3,2,FINAL,6475436
2025-09-16,Coast Guard,Worcester St.,1,0,FINAL,6478154
2025-09-16,Brooklyn,Purchase,2,1,FINAL,6478199
2025-09-16,Principia,Millikin,1,3,FINAL,6477976
2025-09-16,Wilkes,King's (PA),1,1,FINAL,6472815
2025-09-16,Millsaps,Huntingdon,2,1,FINAL,6473313
2025-09-16,Albertus Magnus,Hartford,4,1,FINAL,6473667
2025-09-16,UMass Dartmouth,Mitchell,5,1,FINAL,6473839
2025-09-16,Roanoke,William Peace,1,0,FINAL,6473975
2025-09-16,Buffalo St.,Houghton,4,0,FINAL,6474095
2025-09-16,Penn St.-Berks,DeSales,1,6,FINAL,6474320
2025-09-16,Lycoming,Gettysburg,1,0,FINAL,6474757
2025-09-16,WPI,Skidmore,1,2,FINAL,6474908
2025-09-16,Susquehanna,Penn St. Harrisburg,3,2,FINAL,6475571
2025-09-16,Colby,St. Joseph's (ME),3,1,FINAL,6475683
2025-09-16,Springfield,Saint Joseph (CT),3,2,FINAL,6476412
2025-09-16,Widener,Swarthmore,0,1,FINAL,6477227
2025-09-16,Washington Col.,Catholic,2,2,FINAL,6477539
2025-09-16,Suffolk,Mass. Maritime,3,0,FINAL,6477611
2025-09-16,Wesleyan (CT),Brandeis,1,2,FINAL,6474259
2025-09-16,Wis.-Platteville,Dubuque,3,1,FINAL,6473070
2025-09-16,Augustana (IL),Central (IA),1,2,FINAL,6478185
2025-09-16,Hendrix,Westminster (MO),4,1,FINAL,6496561
2025-09-17,Baldwin Wallace,Wooster,1,2,FINAL,6473288
2025-09-17,Centenary (NJ),Cairn,0,3,FINAL,6477624
2025-09-17,Lasell,Nichols,0,2,FINAL,6478296
2025-09-17,Minn.-Morris,Bethany Lutheran,0,6,FINAL,6478377
2025-09-17,Dean,Salem St.,2,1,FINAL,6474155
2025-09-17,Old Westbury,Bard,1,4,FINAL,6475330
2025-09-17,York (NY),Sarah Lawrence,2,2,FINAL,6478151
2025-09-17,Gwynedd Mercy,FDU-Florham,1,5,FINAL,6472956
2025-09-17,SUNY New Paltz,Stevens,2,1,FINAL,6473211
2025-09-17,Moravian,Kean,4,1,FINAL,6475191
2025-09-17,SUNY Geneseo,Alfred St.,1,1,FINAL,6475207
2025-09-17,Manhattanville,Rutgers-Newark,1,2,FINAL,6475286
2025-09-17,Wilson,Penn St.-Altoona,2,0,FINAL,6475674
2025-09-17,Hilbert,Keuka,6,1,FINAL,6475904
2025-09-17,Rockford,Concordia Chicago,4,3,FINAL,6477445
2025-09-17,Immaculata,Albright,0,2,FINAL,6477468
2025-09-17,Marywood,Oswego St.,0,3,FINAL,6477639
2025-09-17,Bridgewater (VA),East. Mennonite,0,0,FINAL,6477822
2025-09-17,Bethany (WV),Muskingum,2,5,FINAL,6477883
2025-09-17,Regis (MA),Curry,2,2,FINAL,6478121
2025-09-17,Blackburn,Anderson (IN),0,1,FINAL,6478539
2025-09-17,Marietta,CWRU,0,3,FINAL,6474529
2025-09-17,St. Lawrence,SUNY Potsdam,8,1,FINAL,6475357
2025-09-17,Olivet,Manchester,1,0,FINAL,6476015
2025-09-17,Hamilton,SUNY Poly,3,0,FINAL,6478093
2025-09-17,Concordia Wisconsin,Benedictine (IL),0,4,FINAL,6472754
2025-09-17,Bethel (MN),Saint Mary's (MN),4,3,FINAL,6474477
2025-09-17,Hamline,Concordia-M'head,4,1,FINAL,6474923
2025-09-17,St. Olaf,Carleton,4,3,FINAL,6475233
2025-09-17,Beloit,Wis.-Stout,2,1,FINAL,6473157
2025-09-17,Wis.-Superior,North Central (MN),4,0,FINAL,6474342
2025-09-17,Crown (MN),Martin Luther,9,2,FINAL,6476871
2025-09-17,Lake Forest,Elmhurst,4,1,FINAL,6477713
2025-09-17,Pfeiffer,Randolph,2,0,FINAL,6473531
2025-09-17,TCNJ,Arcadia,0,0,FINAL,6473867
2025-09-17,Roger Williams,Babson,1,0,FINAL,6474066
2025-09-17,St. John Fisher,Rochester (NY),1,3,FINAL,6474643
2025-09-17,WestConn,Western New Eng.,2,0,FINAL,6476523
2025-09-17,MIT,Wentworth,3,1,FINAL,6476584
2025-09-17,Mt. St. Mary (NY),John Jay,2,1,FINAL,6478128
2025-09-17,Ill. Wesleyan,Illinois Col.,1,1,FINAL,6478169
2025-09-17,Southern Me.,Husson,1,1,FINAL,6474135
2025-09-17,Mount Aloysius,Westminster (PA),3,0,FINAL,6472725
2025-09-17,SUNY Maritime,Yeshiva,1,1,FINAL,6472897
2025-09-17,Asbury,Hanover,0,4,FINAL,6473014
2025-09-17,Averett,Randolph-Macon,0,0,FINAL,6473100
2025-09-17,UChicago,Hope,1,1,FINAL,6473257
2025-09-17,Plattsburgh St.,Clarkson,1,1,FINAL,6473587
2025-09-17,Saint Vincent,La Roche,1,1,FINAL,6473816
2025-09-17,Bluffton,Wilmington (OH),0,2,FINAL,6474211
2025-09-17,Otterbein,Denison,3,3,FINAL,6474515
2025-09-17,Cortland,Ithaca,0,0,FINAL,6475466
2025-09-17,York (PA),Franklin & Marshall,1,1,FINAL,6475511
2025-09-17,Marymount (VA),Stevenson,2,1,FINAL,6475623
2025-09-17,Delaware Valley,Saint Elizabeth,4,1,FINAL,6475721
2025-09-17,Penn St.-Behrend,John Carroll,2,3,FINAL,6475913
2025-09-17,Chatham,Carnegie Mellon,0,1,FINAL,6475924
2025-09-17,Lynchburg,Mary Washington,1,0,FINAL,6476192
2025-09-17,Johns Hopkins,Lebanon Valley,1,2,FINAL,6476443
2025-09-17,Hunter,St. Joseph's (Brkln),4,0,FINAL,6476606
2025-09-17,Merchant Marine,St. Joseph's (L.I.),3,0,FINAL,6476822
2025-09-17,Hiram,Mt. St. Joseph,2,0,FINAL,6476929
2025-09-17,Shenandoah,Dickinson,0,1,FINAL,6476990
2025-09-17,Rutgers-Camden,Salisbury,1,2,FINAL,6477244
2025-09-17,Ohio Wesleyan,Ohio Northern,1,1,FINAL,6477354
2025-09-17,Westfield St.,Rivier,4,0,FINAL,6477782
2025-09-17,Chapman,Caltech,2,1,FINAL,6477878
2025-09-17,Wash. & Jeff.,Pitt.-Greensburg,2,0,FINAL,6478240
2025-09-17,Rhode Island Col.,JWU (Providence),3,3,FINAL,6478258
2025-09-17,LaGrange,Oglethorpe,0,1,FINAL,6478288
2025-09-17,Anna Maria,Amherst,0,5,FINAL,6478299
2025-09-17,Misericordia,Muhlenberg,1,1,FINAL,6478389
2025-09-17,Wm. Paterson,Drew,1,2,FINAL,6478421
2025-09-17,Scranton,Penn St.-Abington,3,0,FINAL,6478444
2025-09-17,Pomona-Pitzer,Cal Lutheran,0,0,FINAL,6478475
2025-09-17,Franklin,Heidelberg,4,0,FINAL,6478482
2025-09-17,Oberlin,Allegheny,1,3,FINAL,6473950
2025-09-17,Stockton,Neumann,2,2,FINAL,6474309
2025-09-17,Messiah,Elizabethtown,3,0,FINAL,6474616
2025-09-17,CCNY,Pratt,1,1,FINAL,6478102
2025-09-17,Franciscan,Mount Union,0,1,FINAL,6478209
2025-09-17,Marian (WI),St. Norbert,0,5,FINAL,6473154
2025-09-17,Coe,Knox,1,2,FINAL,6473342
2025-09-17,MSOE,Dominican (IL),3,0,FINAL,6474354
2025-09-17,Aurora,Illinois Tech,4,0,FINAL,6474594
2025-09-17,Lakeland,Edgewood,0,7,FINAL,6477872
2025-09-17,Augsburg,Gustavus Adolphus,1,0,FINAL,6475010
2025-09-17,Ripon,Wis.-Stevens Point,0,4,FINAL,6478362
2025-09-17,La Verne,Occidental,3,3,FINAL,6474820
2025-09-17,Whittier,Claremont-M-S,1,1,FINAL,6478270
2025-09-18,Covenant,Berry,1,4,FINAL,6475439
2025-09-18,Lehman,New Jersey City,1,1,FINAL,6475120
2025-09-18,Hampden-Sydney,N.C. Wesleyan,2,0,FINAL,6478180
2025-09-18,Howard Payne,McMurry,0,0,FINAL,6478509
2025-09-18,Mary Hardin-Baylor,Concordia (TX),3,1,FINAL,6477046
2025-09-18,LeTourneau,Southwestern (TX),1,4,FINAL,6477084
2025-09-18,Hardin-Simmons,Trinity (TX),0,2,FINAL,6476758
2025-09-18,East Tex. Baptist,Austin,3,2,FINAL,6477922
2025-09-18,Redlands,UC Santa Cruz,3,1,FINAL,6476922
2025-09-19,Piedmont,Warren Wilson,4,3,FINAL,6496587
2025-09-19,Hanover,Wabash,2,1,FINAL,6473016
2025-09-19,Gallaudet,Mary Baldwin,0,3,FINAL,6475837
2025-09-19,Wm. Paterson,Brooklyn,3,0,FINAL,6496583
2025-09-19,Hope,Grove City,0,2,FINAL,6478206
2025-09-19,MCLA,Bridgewater St.,2,3,FINAL,6473699
2025-09-19,Wilmington (OH),Adrian,3,0,FINAL,6474289
2025-09-19,Norwich,Saint Joseph (CT),0,1,FINAL,6474605
2025-09-19,Hartwick,Nazareth,0,1,FINAL,6475692
2025-09-19,DePauw,Centre,3,0,FINAL,6475746
2025-09-19,Simpson,Cornell College,3,0,FINAL,6476644
2025-09-19,Mass. Maritime,Worcester St.,2,0,FINAL,6477996
2025-09-19,Wis.-Whitewater,North Park,1,2,FINAL,6472785
2025-09-19,Chris. Newport,Trinity (TX),3,2,FINAL,6474200
2025-09-19,Ozarks (AR),Emory,0,4,FINAL,6475781
2025-09-19,MUW,Huntingdon,3,2,FINAL,6476045
2025-09-19,Belhaven,Lyon,1,0,FINAL,6478062
2025-09-19,Wartburg,North Central (IL),3,2,FINAL,6476780
2025-09-20,Eastern,Pitt.-Greensburg,6,0,FINAL,6476963
2025-09-20,Curry,Wentworth,1,3,FINAL,6477510
2025-09-20,Valley Forge,Gwynedd Mercy,1,5,FINAL,6495962
2025-09-20,SUNY Maritime,UMSV,3,5,FINAL,6472899
2025-09-20,Williams,Trinity (CT),4,1,FINAL,6473045
2025-09-20,UMass Boston,Rhode Island Col.,4,1,FINAL,6473487
2025-09-20,St. John Fisher,SUNY Geneseo,1,2,FINAL,6474652
2025-09-20,Regis (MA),Elms,1,3,FINAL,6474714
2025-09-20,Shenandoah,Rutgers-Newark,2,1,FINAL,6475288
2025-09-20,Hendrix,Emory,1,5,FINAL,6475790
2025-09-20,Johns Hopkins,Swarthmore,2,2,FINAL,6476445
2025-09-20,Thomas (ME),Southern Me.,3,0,FINAL,6477005
2025-09-20,Ursinus,Dickinson,1,4,FINAL,6477117
2025-09-20,U New England,Nichols,0,0,FINAL,6477907
2025-09-20,Wash. & Jeff.,Mount Aloysius,1,4,FINAL,6472727
2025-09-20,Alfred,Russell Sage,1,1,FINAL,6472929
2025-09-20,FDU-Florham,Cairn,2,1,FINAL,6472958
2025-09-20,Fredonia,Plattsburgh St.,1,0,FINAL,6473589
2025-09-20,Roanoke,Penn St.-Abington,2,0,FINAL,6473979
2025-09-20,Hood,Wilkes,2,1,FINAL,6474003
2025-09-20,JWU (Providence),Roger Williams,0,0,FINAL,6474075
2025-09-20,Buffalo St.,Hilbert,6,0,FINAL,6474099
2025-09-20,Catholic,Stockton,1,1,FINAL,6474316
2025-09-20,RIT,Alfred St.,2,0,FINAL,6475213
2025-09-20,Kenyon,CWRU,0,0,FINAL,6475609
2025-09-20,Plymouth St.,WestConn,0,5,FINAL,6475857
2025-09-20,Penn St.-Behrend,Franciscan,2,1,FINAL,6475915
2025-09-20,Salem St.,Westfield St.,2,2,FINAL,6476122
2025-09-20,New Jersey City,Medgar Evers,9,0,FINAL,6476161
2025-09-20,Eastern Conn. St.,VTSU Castleton,2,1,FINAL,6476250
2025-09-20,Mary Washington,Va. Wesleyan,1,2,FINAL,6476341
2025-09-20,Hiram,Pitt.-Bradford,6,0,FINAL,6476934
2025-09-20,SUNY Brockport,Keuka,4,0,FINAL,6477066
2025-09-20,Rowan,Salisbury,4,1,FINAL,6477245
2025-09-20,Bethany (WV),Ohio Wesleyan,0,2,FINAL,6477356
2025-09-20,Babson,Brandeis,1,2,FINAL,6477452
2025-09-20,Notre Dame (MD),Albright,1,2,FINAL,6477478
2025-09-20,Albertus Magnus,Hunter,2,0,FINAL,6478045
2025-09-20,Clark (MA),Coast Guard,0,0,FINAL,6495970
2025-09-20,Randolph-Macon,Southern Va.,1,0,FINAL,6500487
2025-09-20,Otterbein,Trine,2,1,FINAL,6476106
2025-09-20,Saint John's (MN),Bethel (MN),1,3,FINAL,6476215
2025-09-20,Olivet,Earlham,1,1,FINAL,6476564
2025-09-20,Middlebury,Amherst,0,0,FINAL,6472846
2025-09-20,WashU,Wheaton (IL),4,2,FINAL,6472874
2025-09-20,DeSales,TCNJ,1,1,FINAL,6473868
2025-09-20,Connecticut Col.,Colby,1,1,FINAL,6474046
2025-09-20,Bates,Wesleyan (CT),0,1,FINAL,6474262
2025-09-20,Immaculata,Susquehanna,0,2,FINAL,6474446
2025-09-20,Saint Mary's (MN),Augsburg,1,4,FINAL,6474478
2025-09-20,St. Olaf,Macalester,2,1,FINAL,6475237
2025-09-20,Saint Elizabeth,CCNY,1,1,FINAL,6475723
2025-09-20,Bard,SUNY Morrisville,3,0,FINAL,6475786
2025-09-20,Spalding,Anderson (IN),1,1,FINAL,6475990
2025-09-20,Merchant Marine,Purchase,4,1,FINAL,6476823
2025-09-20,Elmira,SUNY Poly,2,1,FINAL,6477325
2025-09-20,Ramapo,Penn College,4,0,FINAL,6477396
2025-09-20,SUNY Oneonta,Rensselaer,3,2,FINAL,6477564
2025-09-20,Gustavus Adolphus,St. Scholastica,6,1,FINAL,6477930
2025-09-20,Principia,Franklin,2,1,FINAL,6477977
2025-09-20,Oswego St.,SUNY Delhi,0,0,FINAL,6478189
2025-09-20,Transylvania,Baldwin Wallace,2,1,FINAL,6478282
2025-09-20,Goucher,Widener,1,1,FINAL,6478436
2025-09-20,St. Joseph's (ME),Lasell,5,2,FINAL,6478557
2025-09-20,Salve Regina,Wheaton (MA),0,2,FINAL,6495851
2025-09-20,Tufts,Hamilton,1,0,FINAL,6496598
2025-09-20,Old Westbury,Mt. St. Mary (NY),1,2,FINAL,6475335
2025-09-20,Ithaca,Moravian,1,0,FINAL,6475470
2025-09-20,Illinois Col.,Elmhurst,1,0,FINAL,6478347
2025-09-20,Misericordia,York (PA),1,2,FINAL,6477899
2025-09-20,SUNY New Paltz,St. Joseph's (L.I.),4,0,FINAL,6473213
2025-09-20,Hartford,Western New Eng.,2,1,FINAL,6473668
2025-09-20,UMass Dartmouth,Keene St.,2,1,FINAL,6473794
2025-09-20,Sarah Lawrence,Farmingdale St.,1,1,FINAL,6473881
2025-09-20,Crown (MN),Wis.-Superior,0,1,FINAL,6474351
2025-09-20,Stevens,Kean,3,2,FINAL,6475193
2025-09-20,Muskingum,Geneva,0,1,FINAL,6475218
2025-09-20,Hobart,St. Lawrence,4,0,FINAL,6475363
2025-09-20,Oberlin,Kalamazoo,1,1,FINAL,6475423
2025-09-20,Franklin & Marshall,Muhlenberg,1,2,FINAL,6475515
2025-09-20,LaGrange,Greensboro,2,2,FINAL (OT),6476233
2025-09-20,Drew,NYU,0,0,FINAL,6476394
2025-09-20,Wittenberg,Alma,4,0,FINAL,6476738
2025-09-20,Martin Luther,North Central (MN),0,3,FINAL,6476898
2025-09-20,Centenary (NJ),Lancaster Bible,0,4,FINAL,6477427
2025-09-20,Albion,Heidelberg,3,0,FINAL,6478024
2025-09-20,Bethany Lutheran,Northwestern-St. Paul,4,1,FINAL,6478109
2025-09-20,Me.-Presque Isle,Me.-Farmington,0,3,FINAL,6472985
2025-09-20,Westminster (PA),Carnegie Mellon,0,6,FINAL,6473366
2025-09-20,Berea,Brevard,1,1,FINAL,6473456
2025-09-20,Husson,Lesley,7,0,FINAL,6474139
2025-09-20,MIT,WPI,0,0,FINAL,6476586
2025-09-20,William Peace,Sewanee,0,4,FINAL,6477171
2025-09-20,Colby-Sawyer,Mitchell,2,2,FINAL,6477421
2025-09-20,Houghton,Utica,2,2,FINAL,6478408
2025-09-20,Dominican (IL),Marian (WI),2,1,FINAL,6473231
2025-09-20,Concordia Wisconsin,Wis. Lutheran,0,0,FINAL,6472755
2025-09-20,SUNY Cobleskill,Keystone,2,1,FINAL,6473129
2025-09-20,Wooster,Mount Union,3,2,FINAL,6473290
2025-09-20,Blackburn,Knox,0,1,FINAL,6473344
2025-09-20,Ohio Northern,Rose-Hulman,1,1,FINAL,6473428
2025-09-20,Methodist,Averett,0,0,FINAL,6473643
2025-09-20,Allegheny,Marietta,2,2,FINAL,6473952
2025-09-20,Dean,Rivier,1,2,FINAL,6474157
2025-09-20,Gettysburg,Haverford,0,0,FINAL,6474759
2025-09-20,Scranton,Cortland,0,0,FINAL,6475475
2025-09-20,Lebanon Valley,Rutgers-Camden,2,2,FINAL,6476687
2025-09-20,Caltech,Redlands,3,1,FINAL,6476925
2025-09-20,Marymount (VA),Juniata,0,0,FINAL,6477811
2025-09-20,Springfield,Emerson,5,3,FINAL,6477909
2025-09-20,Illinois Tech,St. Norbert,1,3,FINAL,6474423
2025-09-20,Aurora,Edgewood,0,3,FINAL,6474600
2025-09-20,Loras,Greenville,4,1,FINAL,6475873
2025-09-20,Ill. Wesleyan,Lake Forest,0,1,FINAL,6477715
2025-09-20,Wis.-Stout,Central (IA),0,1,FINAL,6473560
2025-09-20,Fitchburg St.,Framingham St.,1,2,FINAL,6474055
2025-09-20,Penn St.-Berks,Pratt,3,1,FINAL,6474336
2025-09-20,St. Mary's (MD),Bridgewater (VA),2,3,FINAL,6474572
2025-09-20,Rochester (NY),Clarkson,1,0,FINAL,6475155
2025-09-20,John Carroll,Lycoming,2,3,FINAL,6475546
2025-09-20,Wis.-Stevens Point,Monmouth (IL),2,2,FINAL,6478080
2025-09-20,Whitworth,Willamette,2,2,FINAL,6474855
2025-09-20,Puget Sound,Lewis & Clark,2,0,FINAL,6475061
2025-09-20,Pacific Lutheran,George Fox,3,0,FINAL,6476465
2025-09-20,Whitman,Pacific (OR),2,0,FINAL,6477958
2025-09-20,Benedictine (IL),Lakeland,1,1,FINAL,6478141
